,details,elapsed_time,list,num_of_clauses,num_of_operations,operations
0,"{1: (False, 0.036849260330200195), 7: (True, 0.04151797294616699), 4: (False, 0.03539109230041504), 5: (True, 0.04049992561340332)}",0.2533249855041504,"['-3', '-4', '-2', '1']",8102,4,"{6: [(1, 2, 3), (1, 2, 6), (2, 3, 5), (2, 4, 1), (2, 4, 4), (3, 3, 2)], 4: [(1, 2, 1), (1, 3, 2), (2, 2, 3), (2, 4, 4)]}"
1,"{1: (False, 0.033854007720947266), 7: (True, 0.037507057189941406), 4: (True, 0.034052133560180664), 5: (True, 0.035616159439086914), 2: (False, 0.0337071418762207), 3: (False, 0.03505897521972656)}",0.3298070430755615,"['3', '1', '2', '4']",8102,3,"{6: [(1, 4, 2), (1, 4, 5), (2, 3, 1), (3, 3, 6), (3, 4, 4), (4, 4, 3)], 3: [(1, 1, 2), (1, 3, 1), (2, 3, 3)], 4: [(1, 2, 2), (1, 3, 3), (2, 4, 1), (3, 4, 4)]}"
2,"{1: (False, 0.04586076736450195), 7: (True, 0.04076099395751953), 4: (True, 0.03665304183959961), 5: (True, 0.03971695899963379), 2: (False, 0.034709930419921875), 3: (False, 0.041348934173583984)}",0.38916015625,"['2', '1', '-4', '-3']",8102,3,"{6: [(1, 1, 6), (1, 2, 1), (1, 2, 4), (1, 2, 5), (2, 2, 2), (3, 4, 3)], 3: [(1, 3, 2), (1, 4, 3), (2, 4, 1)], 4: [(1, 1, 4), (1, 2, 2), (2, 2, 3), (3, 4, 1)]}"
3,"{1: (False, 0.0461430549621582), 7: (True, 0.04259300231933594), 4: (False, 0.04161715507507324), 5: (True, 0.041062116622924805)}",0.2879009246826172,"['2', '1', '4', '-3']",8102,4,"{6: [(1, 1, 4), (1, 2, 5), (1, 3, 3), (1, 4, 6), (2, 3, 2), (2, 4, 1)], 4: [(1, 2, 3), (1, 3, 2), (2, 3, 4), (3, 4, 1)]}"
4,"{1: (False, 0.03512883186340332), 9: (True, 0.04002499580383301), 5: (True, 0.03711295127868652), 6: (True, 0.03881192207336426), 3: (False, 0.03640389442443848), 4: (False, 0.0394902229309082)}",0.35124921798706055,"['2', '-4', '-1', '3']",10712,4,"{8: [(1, 1, 4), (1, 1, 7), (1, 2, 3), (1, 3, 2), (3, 4, 1), (3, 4, 5), (3, 4, 6), (4, 4, 8)], 4: [(1, 2, 4), (1, 3, 2), (3, 4, 1), (4, 4, 3)], 5: [(1, 1, 5), (1, 3, 3), (2, 2, 4), (2, 4, 1), (3, 4, 2)]}"
5,"{1: (False, 0.037580013275146484), 6: (True, 0.03392219543457031), 3: (False, 0.032552242279052734), 4: (True, 0.03272104263305664)}",0.24274992942810059,"['2', '-1', '-3', '4']",6797,3,"{5: [(1, 1, 4), (1, 2, 2), (3, 3, 1), (4, 4, 3), (4, 4, 5)], 3: [(1, 1, 3), (1, 2, 2), (3, 3, 1)]}"
6,"{1: (False, 0.03548789024353027), 8: (True, 0.03866386413574219), 4: (False, 0.03533792495727539), 5: (True, 0.04127621650695801)}",0.2565040588378906,"['-4', '2', '1', '3']",9407,4,"{6: [(1, 2, 3), (1, 3, 2), (2, 4, 1), (2, 4, 4), (2, 4, 5), (2, 4, 6)], 4: [(1, 2, 3), (1, 3, 2), (2, 4, 1), (2, 4, 4)]}"
7,"{1: (False, 0.03725314140319824), 7: (True, 0.038828134536743164), 4: (False, 0.035559892654418945), 5: (True, 0.03487396240234375)}",0.24799299240112305,"['-1', '-3', '-4', '-2']",8102,4,"{4: [(1, 2, 2), (1, 3, 4), (2, 3, 3), (2, 4, 1)]}"
8,"{1: (False, 0.03436994552612305), 6: (True, 0.03454399108886719), 3: (True, 0.03252887725830078), 4: (True, 0.035468101501464844), 2: (False, 0.034886837005615234)}",0.2819809913635254,"['1', '-3', '-2', '-4']",6797,2,"{4: [(1, 1, 2), (1, 1, 4), (2, 3, 1), (4, 4, 3)], 2: [(2, 3, 1), (4, 4, 2)]}"
9,"{1: (False, 0.039205074310302734), 8: (True, 0.03670096397399902), 4: (False, 0.03537416458129883), 5: (True, 0.03653883934020996)}",0.2513759136199951,"['3', '-2', '-4', '-1']",9407,4,"{6: [(1, 1, 1), (1, 1, 6), (1, 3, 2), (2, 2, 4), (2, 2, 5), (3, 4, 3)], 4: [(1, 4, 4), (2, 2, 1), (2, 3, 3), (3, 4, 2)]}"
