,elapsed_time,list,num_of_clauses,num_of_operations
0,2631.814560174942,"['6', '4', '3', '9', '14', '13', '11', '2', '10', '7', '5', '1', '12', '8']",6579843,5
1,7893.0851130485535,"['3', '7', '2', '12', '9', '14', '5', '6', '1', '10', '4', '13', '11', '8']",6579843,6
2,8576.793600082397,"['4', '11', '8', '14', '10', '2', '7', '9', '12', '5', '3', '1', '13', '6']",6579843,5
