,details,elapsed_time,list,num_of_clauses,num_of_operations,operations
0,"{6: (True, 0.3559999465942383), 4: (True, 0.3227419853210449), 5: (True, 0.38199782371520996), 3: (False, 0.1851048469543457)}",1.4571161270141602,"['1', '4', '7', '2', '5', '6', '3']",89583,3,"{5: [(2, 6, 2), (3, 5, 4), (3, 7, 1), (3, 7, 5), (5, 7, 3)], 3: [(2, 4, 3), (3, 7, 1), (4, 6, 2)], 4: [(2, 4, 4), (3, 5, 2), (5, 7, 1), (5, 7, 3)]}"
1,"{6: (True, 0.37131404876708984), 4: (False, 0.3292863368988037), 5: (False, 1.0309109687805176)}",1.9630804061889648,"['3', '7', '5', '1', '6', '2', '4']",89583,5,"{5: [(1, 5, 3), (1, 6, 4), (2, 4, 5), (2, 5, 1), (3, 7, 2)]}"
2,"{6: (True, 0.3668968677520752), 4: (False, 0.31724119186401367), 5: (True, 0.3350248336791992)}",1.225654125213623,"['2', '7', '3', '4', '1', '6', '5']",89583,4,"{5: [(1, 5, 5), (2, 5, 4), (3, 7, 2), (4, 7, 3), (5, 6, 1)], 4: [(1, 2, 4), (1, 3, 2), (1, 7, 3), (2, 6, 1)]}"
3,"{6: (True, 0.42186784744262695), 4: (False, 0.3141601085662842), 5: (True, 0.3662850856781006)}",1.3224818706512451,"['6', '2', '3', '7', '4', '5', '1']",89583,4,"{5: [(1, 4, 1), (1, 5, 5), (2, 4, 3), (2, 6, 2), (2, 7, 4)], 4: [(1, 6, 2), (2, 5, 1), (4, 6, 3), (4, 7, 4)]}"
4,"{6: (True, 0.4129910469055176), 4: (False, 0.3716139793395996), 5: (False, 1.3003029823303223)}",2.292130947113037,"['4', '1', '6', '2', '7', '5', '3']",89583,5,"{5: [(1, 6, 4), (2, 6, 1), (2, 6, 5), (3, 6, 2), (4, 7, 3)]}"
5,"{6: (True, 0.38733696937561035), 4: (False, 0.33682680130004883), 5: (True, 0.39511609077453613)}",1.3271641731262207,"['6', '5', '3', '2', '7', '4', '1']",89583,4,"{5: [(1, 3, 2), (2, 5, 5), (2, 7, 1), (3, 7, 4), (4, 5, 3)], 4: [(1, 4, 1), (1, 6, 2), (3, 5, 3), (5, 7, 4)]}"
6,"{6: (True, 0.4174509048461914), 4: (False, 0.5427200794219971), 5: (True, 0.46466898918151855)}",1.7646100521087646,"['5', '7', '6', '3', '2', '4', '1']",89583,4,"{5: [(1, 7, 4), (2, 5, 1), (2, 6, 5), (2, 7, 2), (4, 5, 3)], 4: [(1, 6, 3), (4, 7, 2), (6, 7, 1), (6, 7, 4)]}"
7,"{6: (True, 0.4633781909942627), 2: (False, 0.09575176239013672), 3: (False, 0.23528289794921875), 4: (True, 0.3455538749694824)}",1.3993852138519287,"['6', '5', '4', '1', '3', '2', '7']",89583,3,"{5: [(1, 2, 1), (1, 3, 3), (1, 5, 5), (3, 6, 4), (4, 6, 2)], 3: [(1, 6, 1), (4, 5, 2), (4, 6, 3)]}"
8,"{6: (True, 0.5633687973022461), 4: (False, 0.43028998374938965), 5: (True, 0.9027919769287109)}",2.310385227203369,"['3', '6', '7', '4', '1', '5', '2']",89583,4,"{5: [(1, 3, 1), (2, 7, 5), (3, 4, 2), (3, 5, 4), (6, 7, 3)], 4: [(1, 3, 2), (2, 6, 3), (5, 7, 1), (6, 7, 4)]}"
9,"{6: (True, 0.7995860576629639), 4: (False, 0.3058328628540039), 5: (True, 0.3637380599975586)}",1.6799681186676025,"['3', '5', '4', '1', '7', '2', '6']",89583,4,"{5: [(1, 5, 5), (1, 6, 1), (1, 7, 4), (2, 5, 2), (4, 5, 3)], 4: [(1, 3, 1), (2, 6, 4), (3, 7, 2), (4, 7, 3)]}"
