,time_ilp,time_sat,list,num_of_operations,operations
0,0.029498815536499023,0.12708497047424314,"['3', '1', '4', '2']",3,{}
1,0.029764890670776367,0.13222193717956546,"['2', '3', '4', '1']",2,"{2: [(1, 3, 2), (1, 4, 1)]}"
2,0.028838157653808594,0.1314401626586914,"['1', '4', '2', '3']",2,"{2: [(2, 3, 1), (2, 4, 2)]}"
3,0.04333806037902832,0.09945201873779297,"['2', '1', '3', '4']",1,"{1: [(1, 2, 1)]}"
4,0.03045201301574707,0.1491987705230713,"['2', '1', '4', '3']",2,"{2: [(1, 2, 2), (3, 4, 1)]}"
5,0.03022313117980957,0.1383817195892334,"['3', '1', '2', '4']",2,"{2: [(1, 2, 2), (2, 3, 1)]}"
6,0.036305904388427734,0.1014251708984375,"['1', '2', '4', '3']",1,"{1: [(3, 4, 1)]}"
7,0.029417037963867188,0.13437414169311526,"['2', '3', '1', '4']",2,"{2: [(1, 3, 2), (2, 3, 1)]}"
8,0.02990889549255371,0.11061692237854004,"['2', '4', '1', '3']",3,{}
9,0.03350329399108887,0.10956788063049316,"['1', '3', '2', '4']",1,"{1: [(2, 3, 1)]}"
