,time_ilp,time_sat,list,num_of_operations,operations
0,105.9816472530365,1.918663024902344,"['-3', '-6', '-4', '1', '5', '-2']",5,"{12: [(1, 2, 9), (1, 4, 3), (1, 4, 6), (2, 3, 8), (2, 4, 1), (3, 3, 12), (4, 4, 5), (4, 4, 11), (4, 6, 4), (4, 6, 7), (6, 6, 2), (6, 6, 10)], 7: [(1, 3, 2), (1, 3, 4), (1, 3, 5), (2, 2, 6), (2, 5, 3), (5, 6, 1), (5, 6, 7)], 8: [(1, 2, 3), (1, 3, 1), (1, 4, 4), (1, 4, 8), (1, 6, 2), (3, 3, 6), (4, 5, 7), (5, 6, 5)], 5: [(1, 4, 4), (2, 6, 2), (3, 5, 5), (4, 5, 3), (5, 6, 1)]}"
1,97.91656804084778,2.0834980010986333,"['4', '-1', '-6', '3', '-2', '5']",5,"{11: [(1, 4, 6), (1, 5, 9), (2, 2, 2), (2, 2, 11), (2, 3, 1), (2, 5, 4), (2, 6, 5), (3, 5, 3), (3, 6, 7), (3, 6, 8), (5, 6, 10)], 6: [(1, 3, 3), (1, 6, 1), (2, 4, 5), (4, 6, 2), (4, 6, 6), (6, 6, 4)], 7: [(1, 4, 4), (1, 4, 6), (2, 5, 3), (3, 4, 5), (3, 4, 7), (3, 6, 1), (4, 6, 2)], 5: [(1, 2, 2), (2, 4, 1), (3, 3, 3), (3, 5, 4), (3, 6, 5)]}"
2,92.11887693405151,1.016942024230957,"['-4', '3', '-5', '6', '-2', '-1']",5,"{9: [(1, 1, 6), (1, 4, 4), (1, 5, 1), (2, 3, 5), (2, 4, 9), (2, 5, 2), (2, 5, 8), (2, 6, 7), (3, 6, 3)], 5: [(1, 3, 3), (1, 4, 4), (2, 6, 5), (3, 6, 1), (4, 5, 2)]}"
3,8.847079038619995,1.5900380611419678,"['2', '-6', '-5', '3', '1', '4']",4,"{11: [(1, 1, 11), (1, 4, 5), (1, 4, 7), (1, 4, 10), (1, 5, 2), (1, 5, 9), (1, 6, 6), (1, 6, 8), (2, 6, 1), (3, 6, 3), (5, 6, 4)], 6: [(1, 5, 3), (1, 5, 5), (1, 5, 6), (2, 5, 2), (3, 6, 1), (4, 6, 4)], 7: [(1, 2, 5), (1, 3, 1), (2, 6, 2), (2, 6, 4), (2, 6, 6), (4, 6, 7), (5, 5, 3)], 4: [(1, 2, 3), (1, 3, 2), (2, 6, 4), (3, 4, 1)]}"
4,60.08098292350769,1.452578067779541,"['1', '6', '-3', '2', '5', '4']",5,"{9: [(1, 1, 2), (1, 1, 5), (1, 5, 4), (1, 6, 9), (2, 2, 1), (2, 2, 8), (3, 4, 7), (4, 5, 3), (5, 6, 6)], 5: [(2, 2, 2), (2, 6, 1), (3, 5, 5), (4, 6, 4), (6, 6, 3)]}"
5,121.56331419944763,1.574453830718994,"['4', '-3', '-6', '2', '-1', '-5']",6,"{9: [(1, 4, 6), (1, 5, 5), (1, 6, 4), (2, 3, 1), (2, 4, 3), (3, 6, 2), (4, 5, 8), (4, 6, 7), (6, 6, 9)], 6: [(1, 1, 6), (1, 4, 2), (2, 2, 1), (3, 6, 4), (4, 6, 5), (5, 5, 3)]}"
6,12.066084146499634,0.985809087753296,"['4', '-3', '-2', '-1', '-6', '-5']",3,"{8: [(1, 3, 1), (1, 5, 6), (1, 6, 7), (3, 5, 3), (3, 6, 2), (3, 6, 5), (4, 5, 4), (5, 6, 8)], 4: [(1, 3, 1), (1, 5, 3), (1, 6, 4), (4, 6, 2)], 5: [(1, 4, 3), (1, 6, 4), (1, 6, 5), (4, 4, 2), (5, 6, 1)], 3: [(1, 4, 3), (4, 4, 1), (5, 6, 2)]}"
7,80.42134714126587,1.4190068244934082,"['-5', '-1', '-3', '2', '4', '6']",5,"{10: [(1, 1, 9), (1, 2, 7), (1, 3, 6), (2, 2, 3), (2, 4, 10), (2, 5, 1), (2, 5, 8), (4, 5, 4), (4, 5, 5), (5, 5, 2)], 5: [(1, 2, 4), (2, 4, 3), (4, 4, 1), (4, 4, 5), (4, 5, 2)], 6: [(1, 3, 4), (2, 2, 1), (2, 3, 3), (2, 5, 2), (2, 5, 6), (3, 5, 5)]}"
8,74.63935494422913,1.4215538501739502,"['-6', '1', '4', '-5', '-2', '-3']",5,"{10: [(1, 2, 9), (1, 3, 6), (1, 5, 4), (1, 6, 2), (1, 6, 8), (2, 2, 10), (2, 3, 3), (2, 3, 5), (2, 3, 7), (6, 6, 1)], 5: [(1, 6, 2), (2, 6, 3), (3, 5, 1), (3, 5, 5), (4, 4, 4)], 6: [(1, 4, 5), (1, 5, 1), (3, 5, 3), (4, 4, 6), (4, 6, 2), (5, 6, 4)]}"
9,67.05516219139099,0.9131400585174559,"['-6', '-1', '5', '-4', '-3', '2']",5,"{9: [(1, 1, 6), (1, 4, 5), (1, 5, 1), (2, 2, 7), (2, 4, 3), (2, 5, 2), (2, 6, 8), (3, 4, 9), (4, 6, 4)], 5: [(1, 2, 4), (2, 6, 3), (5, 5, 2), (6, 6, 1), (6, 6, 5)]}"
